Name,Smile,Activity,Path
CHEMBL1503,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1503.png
CHEMBL575448,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL575448.png
CHEMBL1502,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1502.png
CHEMBL4445280,COc1cc(O)c(C(=O)/C=C/c2cccc(N3CCN(C)CC3)c2)c(OC)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4445280.png
CHEMBL4584156,COc1cc(OC)c(C(=O)/C=C/c2ccc(F)cc2)c(O)c1CC=C(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4584156.png
CHEMBL1946749,O=C(O)Cc1c(-c2ccccc2)n(C(=O)c2ccc(Cl)cc2)c2ccccc12,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1946749.png
CHEMBL2331720,COCCOCCOCCOc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2331720.png
CHEMBL517427,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL517427.png
CHEMBL3092490,COc1ccc(-c2nc(Nc3cccc(O)c3)c3ccccc3n2)cc1OC,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3092490.png
CHEMBL4476518,COc1cc(O)c(C(=O)/C=C/c2cccc(N3CCOCC3)c2)c(OC)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4476518.png
CHEMBL3808612,COc1ccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccccc4)nc4ccccc34)cc2)cc1OC,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3808612.png
CHEMBL4469532,N#Cc1cccc(Nc2nc(-c3ccc[nH]3)nc3ccccc23)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4469532.png
CHEMBL1685069,COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1685069.png
CHEMBL2372479,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2372479.png
CHEMBL472819,Nc1ccccc1NC(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL472819.png
CHEMBL495469,CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3sc2c1.F[P-](F)(F)(F)(F)F,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL495469.png
CHEMBL517449,CC1(C)O[C@H]2CC(=O)OC[C@@]23[C@H]1CC(=O)[C@]1(C)[C@@H]3CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL517449.png
CHEMBL4571543,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2cccc(Cl)c2)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4571543.png
CHEMBL39969,CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)OC(=O)[C@H]1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL39969.png
CHEMBL3885031,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(C(C)C)cc3)n2)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3885031.png
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL151.png
CHEMBL1241992,Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccc(Cl)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1241992.png
CHEMBL1944863,COc1cc(C(=O)Nc2ccc(Br)cc2)cc(OC)c1OC,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1944863.png
CHEMBL1946565,CCc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccc(Cl)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1946565.png
CHEMBL381164,COc1cc(OC)cc(-c2cccc(-c3ccc(O)cc3)c2)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL381164.png
CHEMBL40037,CCCCCCC[C@H]1OC(=O)C[C@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)C(C)(C)OC(=O)[C@H]1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL40037.png
CHEMBL501349,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnccn1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL501349.png
CHEMBL508803,C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCOCC4)s3)c3cc4c5c(c3sc-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL508803.png
CHEMBL4537901,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCN(C(=O)OC(C)(C)C)CC3)c2)c(O)c1CC=C(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4537901.png
CHEMBL3233506,COC(=O)C1=C(O)/C(=C/C=C/c2ccccc2OC)CCC1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3233506.png
CHEMBL4445826,C=C1[C@H](OC(C)=O)[C@@H](OC(C)=O)C(=O)C(C)(C)/C=C/[C@H](C)[C@@H](OC(C)=O)[C@@]2(O)C[C@@](C)(OC(C)=O)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1O,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4445826.png
CHEMBL4455563,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CC=C(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4455563.png
CHEMBL4435347,COc1ccc(/C=C/C(=O)c2c(OC)cc(OC)c(CC=C(C)C)c2O)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4435347.png
CHEMBL208204,O=C(Oc1ccccc1)N1C2C3C4N(C(=O)Oc5ccccc5)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL208204.png
CHEMBL472818,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3N)cc1)CC2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL472818.png
CHEMBL4085950,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc([N+](=O)[O-])cc3)nn1)CC2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4085950.png
CHEMBL4202725,O=C(Nc1ccccc1-n1cc(-c2ccccc2)nn1)c1ccccc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4202725.png
CHEMBL226968,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL226968.png
CHEMBL4469487,C=C1[C@H](OC(C)=O)[C@@H](O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(=O)c1ccccc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4469487.png
CHEMBL4524268,COc1cc(OC)c(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1CC=C(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4524268.png
CHEMBL3884089,O=C(Nc1ccccc1-c1nnn(-c2ccccc2)n1)c1ccccc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3884089.png
CHEMBL4093700,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccccc3C)nn1)CC2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4093700.png
CHEMBL1491,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1491.png
CHEMBL290049,CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)[C@H]1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL290049.png
CHEMBL4549202,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1cccc(Cl)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4549202.png
CHEMBL4073000,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cccc(Cl)c3)nn1)CC2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4073000.png
CHEMBL207903,COc1cc(OC)cc(-c2ccc(-c3ccc(O)cc3)cc2)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL207903.png
CHEMBL2372496,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2372496.png
CHEMBL427392,Oc1ccc(-c2ccc(-c3cc(O)cc(O)c3)cc2)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL427392.png
CHEMBL4563533,O=C(c1ccc(Cl)cc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(F)c(F)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4563533.png
CHEMBL4434968,CCCCCc1c(OC)cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c1O,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4434968.png
CHEMBL4441452,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCN(C)CC3)c2)c(O)c1CC=C(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4441452.png
CHEMBL4565660,COc1cc(OC)c(C(=O)/C=C/c2ccc(C(F)(F)F)cc2)c(O)c1CC=C(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4565660.png
CHEMBL1393,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1393.png
CHEMBL1688198,COCCOCO[C@@H]1/C=C\C(OC(C)=O)C(OC(C)=O)/C=C/[C@@H](OC)[C@@H]2CCC(C)=C1C2(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1688198.png
CHEMBL35924,CCCCCCC[C@@H]1CC(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)[C@H](O)CC(=O)O1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL35924.png
CHEMBL206031,Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@@H]34)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL206031.png
CHEMBL1945308,COc1cc(C(=O)Nc2ccc(-c3cc(OC)c(OC)c(OC)c3)cc2[N+](=O)[O-])cc(OC)c1OC,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1945308.png
CHEMBL463095,COc1c(C)c(O)c(C)c(O)c1C(=O)/C=C/c1ccccc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL463095.png
CHEMBL514286,COc1cccc(CCc2ccccc2OCCN2CCN(c3ccccc3OC)CC2)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL514286.png
CHEMBL1600,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1600.png
CHEMBL4556076,C=C1[C@H](OC(C)=O)[C@@H](O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4556076.png
CHEMBL4083430,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccccc3)nn1)CC2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4083430.png
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL553.png
CHEMBL4439850,Cc1ccccc1-n1nnnc1SCC(=O)N1CCN(Cc2ccccc2)CC1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4439850.png
CHEMBL4546355,COc1cc(OC)c(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)c(O)c1CC=C(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4546355.png
CHEMBL4082474,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccccc3[N+](=O)[O-])nn1)CC2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4082474.png
CHEMBL8097,CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)OC(=O)[C@H]1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL8097.png
CHEMBL4435289,COc1cc(OC)c(C(=O)/C=C/c2ccc(OC)c(OC)c2OC)c(O)c1CC=C(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4435289.png
CHEMBL4060585,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cccc([N+](=O)[O-])c3)nn1)CC2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4060585.png
CHEMBL4561820,O=C(c1cc(-c2cccnc2)nc2ccccc12)N1CCN(Cc2cccs2)CC1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4561820.png
CHEMBL207240,COc1cc(OC)cc(-c2ccccc2-c2ccc(O)cc2)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL207240.png
CHEMBL3218370,CC(=O)OC[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](CNC(=O)c1ccc(C)c(C)c1)OC(C)=O,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3218370.png
CHEMBL4448129,C=C1[C@H](OC(=O)c2ccccc2)[C@@H](OC(C)=O)C(=O)C(C)(C)/C=C/[C@H](C)[C@@H](OC(C)=O)[C@@]2(O)C[C@@](C)(O)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1O,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4448129.png
CHEMBL453805,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL453805.png
CHEMBL290635,CCCCCCC[C@H]1OC(=O)C[C@H](O)[C@H](Cc2ccccc2)N(C)C(=O)C(C)(C)OC(=O)[C@H]1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL290635.png
CHEMBL1685067,COc1cc2c(c(O)c1C)C(=O)CC(c1ccccc1)O2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1685067.png
CHEMBL226507,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL226507.png
CHEMBL502503,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ccccc2n1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL502503.png
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL490.png
CHEMBL2372465,CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)(C)O)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2372465.png
CHEMBL2372508,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)NCC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CO)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2372508.png
CHEMBL4637075,COc1cc(C[C@H]2CN3C(=O)/C(=C/c4ccccc4)[C@H](c4cc(OC)c5c(c4)OCO5)[C@H]3CN2C(C)=O)cc2c1OCO2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4637075.png
CHEMBL4637554,COc1cc([C@H]2/C(=C\c3ccccc3)C(=O)N3C[C@H](Cc4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4637554.png
CHEMBL4639691,COc1cc([C@@H]2[C@H]3CN(C(C)=O)[C@@H](Cc4ccccc4)CN3C(=O)[C@@]23O[C@H]3c2ccccc2)cc2c1OCO2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4639691.png
CHEMBL4646024,COc1cc(C[C@H]2CN3C(=O)[C@@]4(O[C@H]4c4ccccc4)[C@H](c4cc(OC)c5c(c4)OCO5)[C@H]3CN2C(C)=O)cc2c1OCO2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4646024.png
CHEMBL639,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL639.png
CHEMBL1790678,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C)N(C)C(=O)[C@H](CO)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1790678.png
CHEMBL4446615,O=C(CSc1nnc(-c2ccc(F)cc2)o1)N1CCN(Cc2ccc3c(c2)CCO3)CC1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4446615.png
CHEMBL474757,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL474757.png
CHEMBL77993,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL77993.png
CHEMBL1945516,COc1cc(C(=O)Nc2ccc(-c3cccs3)cc2[N+](=O)[O-])cc(O)c1O,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1945516.png
CHEMBL2311090,CCCCCCC[C@H]1OC(=O)CC(O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2311090.png
CHEMBL3763817,COc1cc(OC)c2c(=O)cc(N3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)oc2c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3763817.png
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL83.png
CHEMBL4572141,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCOCC3)c2)c(O)c1CC=C(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4572141.png
CHEMBL1945986,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(O)c(O)c2)C(C)C)cc1OC,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1945986.png
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL809.png
CHEMBL4101419,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cc(OC)c(OC)c(OC)c3)nn1)CC2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4101419.png
CHEMBL452751,COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL452751.png
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL6.png
CHEMBL3809206,COc1cccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccccc4)nc4ccccc34)cc2)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3809206.png
CHEMBL1945977,COc1cc(C(=O)Nc2ccc(-c3cccc([N+](=O)[O-])c3)cc2)cc(O)c1O,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1945977.png
CHEMBL3764197,COc1cc(OC)c2c(=O)cc(N3CCN(Cc4cccc([N+](=O)[O-])c4)CC3)oc2c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3764197.png
CHEMBL3765024,COc1cc(OC)c2c(=O)cc(N3CCN(CCc4ccc([N+](=O)[O-])cc4)CC3)oc2c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3765024.png
CHEMBL40070,CCCCCCC[C@H]1OC(=O)CC[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL40070.png
CHEMBL1945310,COc1cc(C(=O)Nc2ccc(-c3ccc[n+](C)c3)cc2[N+](=O)[O-])cc(OC)c1OC.[I-],0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1945310.png
CHEMBL207244,COc1cc(/C=C/c2cccc(OC)c2O)cc(OC)c1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL207244.png
CHEMBL506278,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2n1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL506278.png
CHEMBL52229,COc1ccc2ccc(=O)oc2c1CC=C(C)C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL52229.png
CHEMBL932,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL932.png
CHEMBL38932,CCCCCCC[C@@H]1CC(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)[C@H](OCOC)CC(=O)O1,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL38932.png
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL502.png
CHEMBL40333,CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,0,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL40333.png
